user_id,order_id,order_value,order_date,delivery_pincode
U003265,O007025,675.79,2025-12-17,632541
U003265,O007026,884.86,2026-01-10,632541
U003266,O007027,1063.61,2026-02-25,139620
U003266,O007028,749.05,2026-04-04,139620
U003266,O007029,790.32,2026-04-15,139620
U003266,O007030,456.9,2026-04-24,139620
U003266,O007031,1005.13,2026-05-03,139620
U003266,O007032,826.84,2026-05-30,139620
U003266,O007033,445.53,2026-08-04,139620
U003267,O007034,411.7,2026-02-19,118603
U003268,O007035,814.45,2026-02-15,259026
U003268,O007036,669.57,2026-02-24,259026
U003269,O007037,1281.56,2026-05-27,704126
U003269,O007038,1458.9,2026-05-31,704126
U003269,O007039,574.66,2026-06-22,704126
U003270,O007040,311.8,2026-04-20,852364
U003271,O007041,758.3,2026-01-22,568658
U003271,O007042,881.0,2026-03-05,568658
U003271,O007043,127.74,2026-04-11,568658
U003271,O007044,558.61,2026-04-22,568658
U003272,O007045,732.41,2026-07-25,459669
U003272,O007046,141.3,2026-07-28,459669
U003273,O007047,707.05,2025-11-13,596983
U003274,O007048,855.85,2026-04-05,599322
U003275,O007049,592.5,2025-11-12,294271
U003275,O007050,734.78,2025-11-15,294271
U003275,O007051,917.39,2025-12-25,294271
U003275,O007052,1141.65,2026-01-16,294271
U003276,O007053,789.93,2025-11-14,633200
U003276,O007054,517.48,2025-11-27,633200
U003276,O007055,898.7,2025-12-21,633200
U003276,O007056,331.99,2026-04-11,633200
U003276,O007057,986.74,2026-05-31,633200
U003276,O007058,1244.09,2026-06-21,633200
U003276,O007059,330.68,2026-06-29,633200
U003277,O007060,131.51,2025-12-25,759555
U003277,O007061,1309.18,2026-01-08,759555
U003277,O007062,816.98,2026-01-25,759555
U003278,O007063,510.38,2025-12-24,236032
U003278,O007064,534.42,2026-01-17,236032
U003280,O007065,418.0,2026-02-12,894313
U003280,O007066,729.99,2026-02-18,894313
U003280,O007067,298.72,2026-03-12,894313
U003280,O007068,788.56,2026-03-14,894313
U003281,O007069,234.89,2026-05-22,793409
U003281,O007070,1000.8,2026-07-02,793409
U003281,O007071,403.15,2026-08-09,793409
U003283,O007072,602.73,2026-03-28,767827
U003283,O007073,672.81,2026-04-15,767827
U003284,O007074,810.28,2026-03-23,134839
U003284,O007075,1019.03,2026-05-20,134839
U003285,O007076,49.0,2025-10-17,345087
U003285,O007077,1033.11,2025-11-15,345087
U003285,O007078,720.44,2026-01-05,345087
U003286,O007079,733.41,2025-11-05,556544
U003287,O007080,872.55,2026-02-28,355267
U003287,O007081,86.37,2026-04-05,355267
U003287,O007082,856.46,2026-05-11,355267
U003287,O007083,608.94,2026-05-14,355267
U003287,O007084,522.39,2026-05-21,355267
U003287,O007085,694.88,2026-06-29,355267
U003287,O007086,774.41,2026-08-01,355267
U003288,O007087,500.04,2026-03-27,765234
U003288,O007088,594.57,2026-05-29,765234
U003288,O007089,1037.84,2026-08-17,765234
U003289,O007090,845.59,2026-06-05,338677
U003289,O007091,796.91,2026-06-26,338677
U003289,O007092,558.42,2026-06-30,338677
U003290,O007093,346.61,2026-05-24,142628
U003292,O007094,437.25,2026-03-15,638726
U003294,O007095,954.72,2026-01-07,208723
U003295,O007096,816.04,2026-03-07,716220
U003296,O007097,597.03,2026-03-05,255188
U003297,O007098,1112.99,2026-07-03,439052
U003297,O007099,1274.53,2026-07-15,439052
U003298,O007100,900.34,2025-12-25,371784
U003298,O007101,767.39,2026-01-06,371784
U003299,O007102,320.14,2026-04-21,866848
U003299,O007103,408.33,2026-05-01,866848
U003299,O007104,1149.87,2026-05-19,866848
U003299,O007105,575.33,2026-05-26,866848
U003299,O007106,314.6,2026-07-20,866848
U003299,O007107,720.39,2026-07-25,866848
U003300,O007108,489.97,2026-05-15,717630
U003302,O007109,782.39,2026-05-05,762745
U003302,O007110,380.26,2026-05-07,762745
U003302,O007111,752.7,2026-05-16,762745
U003302,O007112,393.99,2026-05-28,762745
U003302,O007113,769.1,2026-06-10,762745
U003303,O007114,253.45,2025-09-20,805732
U003303,O007115,461.89,2025-10-02,805732
U003304,O007116,699.19,2026-02-05,716327
U003306,O007117,926.2,2026-02-02,667090
U003308,O007118,154.5,2025-12-28,191859
U003308,O007119,505.16,2026-05-08,191859
U003308,O007120,722.05,2026-05-24,191859
U003309,O007121,634.27,2026-03-10,183325
U003309,O007122,359.83,2026-04-25,183325
U003310,O007123,485.94,2025-11-22,651643
U003310,O007124,49.0,2025-12-01,651643
U003310,O007125,1211.33,2026-01-13,651643
U003310,O007126,866.5,2026-02-01,651643
U003311,O007127,622.41,2026-01-24,531454
U003311,O007128,858.07,2026-02-01,531454
U003311,O007129,252.92,2026-04-10,531454
U003311,O007130,711.01,2026-04-19,531454
U003311,O007131,899.14,2026-05-03,531454
U003312,O007132,460.74,2026-08-17,527097
U003313,O007133,380.41,2025-10-25,722538
U003313,O007134,355.01,2025-10-30,722538
U003313,O007135,1393.65,2025-11-13,722538
U003313,O007136,512.1,2025-11-25,722538
U003314,O007137,639.08,2026-03-19,776520
U003314,O007138,609.61,2026-04-16,776520
U003314,O007139,258.54,2026-05-13,776520
U003315,O007140,795.94,2025-10-29,412344
U003315,O007141,1008.92,2025-12-16,412344
U003315,O007142,651.21,2026-01-16,412344
U003316,O007143,439.27,2026-04-22,820448
U003317,O007144,162.94,2026-01-13,669640
U003317,O007145,738.98,2026-01-31,669640
U003317,O007146,180.16,2026-02-04,669640
U003317,O007147,625.69,2026-03-01,669640
U003317,O007148,707.36,2026-03-11,669640
U003318,O007149,344.8,2026-06-05,685939
U003318,O007150,669.23,2026-07-12,685939
U003319,O007151,892.05,2026-05-19,611005
U003319,O007152,610.52,2026-07-23,611005
U003320,O007153,314.87,2025-12-23,181984
U003320,O007154,708.89,2026-01-31,181984
U003320,O007155,698.97,2026-03-23,181984
U003321,O007156,840.02,2026-06-23,614718
U003321,O007157,513.72,2026-08-03,614718
U003322,O007158,699.49,2026-03-03,887796
U003322,O007159,674.03,2026-05-03,887796
U003322,O007160,940.11,2026-05-17,887796
U003323,O007161,875.38,2025-11-06,808481
U003323,O007162,412.81,2025-12-16,808481
U003324,O007163,932.07,2026-01-03,214015
U003324,O007164,392.25,2026-02-09,214015
U003326,O007165,1019.52,2026-03-25,407504
U003326,O007166,803.57,2026-06-29,407504
U003326,O007167,856.35,2026-07-17,407504
U003327,O007168,525.09,2026-06-29,139625
U003327,O007169,999.23,2026-08-25,139625
U003328,O007170,659.85,2026-04-26,273393
U003328,O007171,975.37,2026-05-29,273393
U003329,O007172,884.23,2026-07-10,542938
U003329,O007173,109.75,2026-07-12,542938
U003329,O007174,1238.29,2026-07-26,542938
U003330,O007175,1108.26,2026-06-21,185019
U003330,O007176,750.03,2026-07-31,185019
U003331,O007177,564.07,2026-05-05,756227
U003331,O007178,635.84,2026-05-24,756227
U003331,O007179,635.37,2026-07-03,756227
U003332,O007180,104.72,2026-06-04,576326
U003333,O007181,692.88,2026-04-14,317071
U003333,O007182,535.77,2026-04-22,317071
U003333,O007183,519.62,2026-07-09,317071
U003334,O007184,945.42,2025-11-13,870598
U003334,O007185,592.72,2025-11-23,870598
U003336,O007186,566.34,2026-05-10,120352
U003336,O007187,256.85,2026-06-27,120352
U003337,O007188,496.33,2025-11-09,313076
U003337,O007189,855.46,2026-01-11,313076
U003338,O007190,444.6,2025-12-27,450690
U003338,O007191,49.0,2026-01-25,450690
U003338,O007192,415.82,2026-02-07,450690
U003338,O007193,750.91,2026-02-08,450690
U003338,O007194,759.88,2026-02-17,450690
U003339,O007195,932.66,2026-07-22,226661
U003340,O007196,603.79,2026-01-26,242817
U003340,O007197,987.39,2026-02-16,242817
U003340,O007198,201.21,2026-03-27,242817
U003342,O007199,318.93,2025-12-17,798684
U003342,O007200,668.53,2026-01-27,798684
U003342,O007201,553.63,2026-01-31,798684
U003343,O007202,561.3,2025-12-18,330880
U003343,O007203,602.19,2025-12-26,330880
U003343,O007204,634.12,2026-01-07,330880
U003343,O007205,623.41,2026-02-22,330880
U003344,O007206,972.45,2026-01-07,653632
U003344,O007207,879.68,2026-02-04,653632
U003345,O007208,993.09,2025-12-31,500912
U003348,O007209,531.13,2026-06-14,165487
U003348,O007210,537.42,2026-06-20,165487
U003348,O007211,543.81,2026-06-27,165487
U003348,O007212,746.96,2026-08-04,165487
U003349,O007213,597.15,2026-04-06,802267
U003349,O007214,1140.7,2026-07-02,802267
U003350,O007215,731.45,2026-05-26,759873
U003351,O007216,577.86,2026-07-01,165959
U003351,O007217,1264.19,2026-07-16,165959
U003351,O007218,49.0,2026-08-09,165959
U003353,O007219,458.62,2026-03-11,268976
U003353,O007220,262.08,2026-03-14,268976
U003353,O007221,557.84,2026-04-23,268976
U003353,O007222,986.54,2026-05-08,268976
U003355,O007223,410.65,2026-06-13,463151
U003355,O007224,614.98,2026-06-25,463151
U003355,O007225,765.67,2026-07-05,463151
U003355,O007226,711.66,2026-07-14,463151
U003357,O007227,838.36,2026-02-09,603984
U003357,O007228,980.8,2026-03-12,603984
U003358,O007229,847.27,2025-09-19,841584
U003359,O007230,717.81,2026-04-12,797360
U003359,O007231,386.05,2026-06-12,797360
U003360,O007232,887.87,2026-04-18,395949
U003360,O007233,1191.92,2026-08-05,395949
U003360,O007234,610.42,2026-08-25,395949
U003361,O007235,50.11,2026-08-10,602410
U003362,O007236,675.73,2026-05-27,776800
U003362,O007237,402.38,2026-06-06,776800
U003363,O007238,1083.47,2026-03-24,226936
U003364,O007239,676.4,2026-01-22,719484
U003364,O007240,60.12,2026-03-04,719484
U003365,O007241,249.17,2026-02-10,428776
U003365,O007242,979.15,2026-05-23,428776
U003366,O007243,797.82,2026-07-19,836112
U003366,O007244,860.96,2026-07-29,836112
U003367,O007245,790.09,2026-02-08,654475
U003368,O007246,964.42,2026-08-05,385277
U003368,O007247,640.43,2026-08-07,385277
U003369,O007248,361.69,2026-03-13,555230
U003369,O007249,599.36,2026-03-18,555230
U003369,O007250,49.0,2026-04-06,555230
U003370,O007251,1016.1,2026-01-18,244239
U003370,O007252,870.39,2026-03-30,244239
U003371,O007253,195.71,2025-11-13,815908
U003371,O007254,496.31,2025-12-16,815908
U003371,O007255,1300.24,2026-02-02,815908
U003373,O007256,558.63,2025-12-29,291203
U003373,O007257,400.68,2026-01-04,291203
U003373,O007258,1098.27,2026-01-11,291203
U003373,O007259,1484.06,2026-03-04,291203
U003373,O007260,510.34,2026-03-10,291203
U003374,O007261,894.57,2026-07-24,880696
U003374,O007262,349.65,2026-07-25,880696
U003375,O007263,529.08,2026-08-14,222438
U003376,O007264,706.79,2026-07-29,570490
U003376,O007265,962.28,2026-08-13,570490
U003377,O007266,762.21,2026-04-13,165188
U003377,O007267,1116.25,2026-04-26,165188
U003377,O007268,292.71,2026-05-03,165188
U003379,O007269,962.17,2026-06-05,353776
U003379,O007270,802.2,2026-06-20,353776
U003380,O007271,345.36,2026-07-16,473727
U003381,O007272,1212.84,2025-09-10,855160
U003382,O007273,237.82,2025-12-07,430760
U003383,O007274,664.08,2026-06-01,244059
U003383,O007275,395.35,2026-06-17,244059
U003383,O007276,740.24,2026-07-23,244059
U003383,O007277,655.36,2026-07-27,244059
U003384,O007278,991.25,2025-10-28,329719
U003386,O007279,407.79,2026-08-21,686597
U003386,O007280,1044.27,2026-08-25,686597
U003387,O007281,494.01,2025-11-18,616694
U003387,O007282,1049.38,2025-11-21,616694
U003387,O007283,1089.9,2025-11-23,616694
U003388,O007284,384.01,2025-10-09,706775
U003388,O007285,942.54,2025-10-17,706775
U003389,O007286,627.96,2025-11-11,416628
U003389,O007287,616.52,2026-04-06,416628
U003389,O007288,873.35,2026-05-11,416628
U003390,O007289,774.62,2025-12-06,895700
U003391,O007290,350.04,2026-01-31,189043
U003391,O007291,604.75,2026-04-12,189043
U003391,O007292,817.68,2026-05-22,189043
U003391,O007293,652.52,2026-06-08,189043
U003392,O007294,879.43,2026-06-09,859631
U003392,O007295,513.32,2026-06-15,859631
U003393,O007296,364.46,2026-05-01,616886
U003393,O007297,282.67,2026-08-09,616886
U003393,O007298,388.44,2026-08-26,616886
U003394,O007299,769.17,2026-08-12,453589
U003395,O007300,815.71,2025-12-17,160819
U003395,O007301,150.6,2026-01-18,160819
U003397,O007302,450.72,2026-06-21,280514
U003397,O007303,82.23,2026-07-15,280514
U003398,O007304,573.07,2025-10-09,340792
U003398,O007305,655.33,2025-11-04,340792
U003398,O007306,723.56,2026-03-20,340792
U003398,O007307,722.48,2026-05-01,340792
U003399,O007308,557.12,2026-07-02,610294
U003399,O007309,1126.99,2026-07-12,610294
U003399,O007310,231.91,2026-08-06,610294
U003399,O007311,550.34,2026-08-14,610294
U003399,O007312,687.23,2026-08-22,610294
U003400,O007313,198.55,2025-12-07,142921
U003401,O007314,793.01,2026-05-06,195952
U003401,O007315,441.97,2026-05-13,195952
U003402,O007316,716.37,2026-05-31,287454
U003403,O007317,1167.35,2026-04-25,657177
U003404,O007318,924.47,2026-06-29,104216
U003404,O007319,188.12,2026-07-15,104216
U003404,O007320,537.36,2026-08-17,104216
U003405,O007321,1302.11,2026-04-29,395800
U003405,O007322,626.45,2026-05-11,395800
U003407,O007323,921.17,2025-11-23,672026
U003407,O007324,397.22,2026-01-29,672026
U003407,O007325,1065.26,2026-03-04,672026
U003408,O007326,941.53,2025-12-14,416405
U003408,O007327,570.61,2025-12-17,416405
U003408,O007328,228.84,2026-01-21,416405
U003409,O007329,717.9,2025-12-31,791348
U003409,O007330,769.52,2026-01-04,791348
U003409,O007331,252.53,2026-03-06,791348
U003409,O007332,352.29,2026-04-06,791348
U003409,O007333,153.72,2026-05-02,791348
U003409,O007334,727.46,2026-08-07,791348
U003410,O007335,775.35,2026-05-08,200080
U003410,O007336,164.14,2026-05-14,200080
U003410,O007337,938.53,2026-05-21,200080
U003410,O007338,857.86,2026-06-07,200080
U003410,O007339,442.98,2026-06-19,200080
U003411,O007340,585.03,2026-03-17,285314
U003411,O007341,430.4,2026-03-21,285314
U003412,O007342,649.42,2026-07-02,181510
U003413,O007343,123.64,2026-05-14,645608
U003413,O007344,780.05,2026-05-21,645608
U003413,O007345,727.38,2026-05-24,645608
U003413,O007346,940.5,2026-05-28,645608
U003414,O007347,858.15,2026-03-17,190702
U003414,O007348,553.06,2026-05-01,190702
U003414,O007349,688.97,2026-05-10,190702
U003415,O007350,794.69,2026-01-01,147589
U003415,O007351,278.66,2026-01-19,147589
U003415,O007352,984.93,2026-04-22,147589
U003415,O007353,402.87,2026-06-03,147589
U003416,O007354,891.27,2026-04-02,225907
U003416,O007355,726.45,2026-04-07,225907
U003417,O007356,937.07,2026-05-02,311011
U003417,O007357,850.63,2026-05-17,311011
U003417,O007358,603.75,2026-05-25,311011
U003417,O007359,734.83,2026-05-30,311011
U003417,O007360,1014.21,2026-06-10,311011
U003417,O007361,1395.37,2026-06-28,311011
U003418,O007362,851.47,2025-12-12,415255
U003418,O007363,508.2,2026-02-09,415255
U003418,O007364,940.56,2026-02-11,415255
U003418,O007365,391.58,2026-03-05,415255
U003418,O007366,633.84,2026-04-23,415255
U003418,O007367,421.73,2026-05-04,415255
U003418,O007368,733.49,2026-07-03,415255
U003419,O007369,335.64,2025-11-04,233255
U003419,O007370,168.76,2025-11-16,233255
U003420,O007371,764.41,2026-02-20,769184
U003420,O007372,653.56,2026-03-15,769184
U003420,O007373,757.18,2026-03-17,769184
U003422,O007374,589.45,2026-04-24,466181
U003422,O007375,912.26,2026-05-02,466181
U003422,O007376,1026.95,2026-05-08,466181
U003422,O007377,997.03,2026-05-16,466181
U003424,O007378,419.13,2026-07-08,234526
U003424,O007379,762.98,2026-08-25,234526
U003426,O007380,206.68,2026-03-06,561656
U003426,O007381,619.48,2026-04-09,561656
U003426,O007382,866.25,2026-04-23,561656
U003426,O007383,362.41,2026-06-30,561656
U003427,O007384,1121.2,2026-04-11,273082
U003427,O007385,660.48,2026-04-13,273082
U003427,O007386,654.5,2026-05-17,273082
U003428,O007387,467.65,2026-02-01,742669
U003429,O007388,697.97,2026-03-27,441864
U003430,O007389,914.65,2025-12-14,832764
U003430,O007390,1110.94,2026-01-06,832764
U003430,O007391,729.28,2026-01-23,832764
U003430,O007392,958.13,2026-02-03,832764
U003431,O007393,463.97,2026-02-15,351151
U003431,O007394,510.81,2026-03-07,351151
U003431,O007395,397.62,2026-03-20,351151
U003431,O007396,884.83,2026-04-30,351151
U003432,O007397,422.49,2026-02-18,648384
U003433,O007398,690.84,2026-08-17,554569
U003433,O007399,940.61,2026-08-26,554569
U003436,O007400,234.48,2025-12-21,438544
U003436,O007401,890.43,2026-01-03,438544
U003436,O007402,645.14,2026-03-17,438544
U003436,O007403,869.1,2026-05-18,438544
U003437,O007404,385.31,2026-05-21,398982
U003437,O007405,510.45,2026-06-17,398982
U003437,O007406,1088.0,2026-06-22,398982
U003438,O007407,952.63,2026-01-26,716816
U003438,O007408,865.32,2026-03-21,716816
U003438,O007409,396.94,2026-03-27,716816
U003439,O007410,672.3,2026-02-14,477499
U003440,O007411,787.56,2025-09-24,574405
U003440,O007412,765.67,2025-10-11,574405
U003440,O007413,583.36,2025-10-25,574405
U003440,O007414,688.36,2026-01-21,574405
U003440,O007415,49.0,2026-02-01,574405
U003440,O007416,801.7,2026-02-03,574405
U003440,O007417,928.19,2026-03-08,574405
U003440,O007418,336.34,2026-05-10,574405
U003442,O007419,575.29,2026-01-10,295377
U003442,O007420,644.52,2026-01-20,295377
U003443,O007421,529.56,2026-08-17,821815
U003443,O007422,688.37,2026-08-21,821815
U003444,O007423,593.71,2025-09-11,254425
U003444,O007424,865.4,2025-10-25,254425
U003445,O007425,750.65,2026-04-05,529853
U003446,O007426,979.34,2026-07-06,229772
U003446,O007427,896.02,2026-07-29,229772
U003447,O007428,924.3,2026-07-15,665015
U003447,O007429,390.7,2026-07-24,665015
U003448,O007430,835.5,2026-04-21,565759
U003448,O007431,1013.91,2026-05-03,565759
U003448,O007432,332.35,2026-05-13,565759
U003449,O007433,615.04,2025-12-30,892605
U003450,O007434,736.6,2026-07-03,576858
U003450,O007435,607.77,2026-07-19,576858
U003451,O007436,1065.74,2025-12-20,170009
U003451,O007437,741.18,2025-12-24,170009
U003451,O007438,357.92,2026-01-22,170009
U003452,O007439,1448.09,2026-03-02,467399
U003452,O007440,742.09,2026-03-14,467399
U003452,O007441,380.64,2026-08-08,467399
U003453,O007442,932.66,2026-02-14,336053
U003454,O007443,354.82,2026-08-04,592716
U003455,O007444,419.73,2025-10-03,515516
U003455,O007445,49.0,2025-10-12,515516
U003455,O007446,276.14,2025-11-12,515516
U003456,O007447,143.7,2026-06-24,437500
U003457,O007448,422.52,2025-12-25,385753
U003457,O007449,869.57,2025-12-27,385753
U003459,O007450,544.83,2026-05-06,546427
U003459,O007451,647.52,2026-05-08,546427
U003459,O007452,549.62,2026-05-25,546427
U003462,O007453,179.07,2025-09-29,178042
U003462,O007454,621.58,2026-02-25,178042
U003463,O007455,865.44,2025-11-04,623575
U003464,O007456,408.58,2026-03-19,176611
U003464,O007457,356.23,2026-03-21,176611
U003464,O007458,884.19,2026-04-06,176611
U003465,O007459,704.63,2025-12-31,867394
U003465,O007460,904.65,2026-01-30,867394
U003465,O007461,779.08,2026-04-08,867394
U003466,O007462,743.56,2026-07-02,352251
U003466,O007463,404.25,2026-08-25,352251
U003467,O007464,509.32,2026-04-03,185325
U003467,O007465,298.4,2026-04-06,185325
U003467,O007466,246.98,2026-05-05,185325
U003468,O007467,811.16,2026-07-17,740453
U003469,O007468,398.68,2026-08-09,458686
U003470,O007469,576.0,2025-12-20,133637
U003470,O007470,214.97,2026-03-08,133637
U003470,O007471,461.75,2026-03-24,133637
U003470,O007472,315.26,2026-04-15,133637
U003471,O007473,429.29,2026-05-07,408584
U003471,O007474,785.02,2026-07-02,408584
U003471,O007475,506.97,2026-07-09,408584
U003471,O007476,776.45,2026-08-20,408584
U003473,O007477,363.6,2026-05-10,431622
U003473,O007478,259.03,2026-08-19,431622
U003475,O007479,497.92,2025-11-04,416609
U003475,O007480,410.02,2026-01-26,416609
U003475,O007481,587.75,2026-02-09,416609
U003476,O007482,596.6,2025-10-29,486579
U003476,O007483,901.8,2025-11-04,486579
U003476,O007484,401.04,2025-11-11,486579
U003477,O007485,724.15,2026-06-04,410642
U003478,O007486,388.41,2026-03-15,218263
U003478,O007487,595.79,2026-06-06,218263
U003478,O007488,207.89,2026-08-19,218263
U003479,O007489,647.89,2025-12-13,618281
U003480,O007490,897.78,2025-11-12,276998
U003480,O007491,809.71,2025-12-30,276998
U003481,O007492,1346.0,2026-05-16,789661
U003481,O007493,1312.06,2026-06-03,789661
U003482,O007494,675.38,2026-05-19,358084
U003483,O007495,1063.18,2025-12-25,260334
U003483,O007496,1089.53,2025-12-31,260334
U003484,O007497,452.35,2026-07-14,749961
U003484,O007498,219.19,2026-08-20,749961
U003486,O007499,327.44,2026-01-06,462409
U003486,O007500,1008.22,2026-02-09,462409
U003486,O007501,750.09,2026-04-08,462409
U003487,O007502,740.18,2025-10-23,653566
U003487,O007503,686.62,2025-10-25,653566
U003489,O007504,590.83,2026-06-18,135931
U003490,O007505,996.77,2026-08-10,805019
U003492,O007506,697.71,2026-02-28,137115
U003492,O007507,386.53,2026-04-09,137115
U003492,O007508,201.51,2026-04-24,137115
U003493,O007509,530.4,2026-04-21,597124
U003493,O007510,469.73,2026-06-23,597124
U003493,O007511,545.88,2026-07-03,597124
U003493,O007512,1137.66,2026-08-15,597124
U003493,O007513,123.08,2026-08-24,597124
U003494,O007514,416.92,2026-04-04,773667
U003494,O007515,321.15,2026-04-11,773667
U003494,O007516,1041.62,2026-05-23,773667
U003494,O007517,432.68,2026-05-31,773667
U003495,O007518,49.0,2026-02-27,473873
U003495,O007519,448.72,2026-03-26,473873
U003496,O007520,458.41,2025-10-25,559958
U003497,O007521,1112.1,2025-11-05,474869
U003497,O007522,857.05,2025-11-21,474869
U003497,O007523,331.95,2025-12-07,474869
U003499,O007524,544.19,2026-07-10,219958
U003500,O007525,1030.44,2026-03-30,354739
U003500,O007526,365.14,2026-05-12,354739
U003500,O007527,533.06,2026-06-03,354739
U003501,O007528,456.46,2025-12-07,178286
U003501,O007529,751.98,2026-03-19,178286
U003502,O007530,857.31,2025-12-16,327331
U003502,O007531,257.63,2026-02-04,327331
U003502,O007532,686.13,2026-02-14,327331
U003502,O007533,789.13,2026-03-31,327331
U003503,O007534,697.9,2026-01-26,406517
U003503,O007535,833.05,2026-02-26,406517
U003504,O007536,948.26,2026-01-05,786963
U003504,O007537,728.8,2026-01-24,786963
U003504,O007538,753.25,2026-02-19,786963
U003505,O007539,492.38,2026-06-08,655951
U003505,O007540,426.1,2026-08-16,655951
U003506,O007541,454.25,2026-05-29,291285
U003506,O007542,708.55,2026-07-09,291285
U003506,O007543,1191.81,2026-08-08,291285
U003507,O007544,540.84,2026-06-21,873438
U003507,O007545,396.3,2026-07-14,873438
U003507,O007546,682.04,2026-07-31,873438
U003508,O007547,1144.91,2026-07-12,368134
U003508,O007548,474.44,2026-07-30,368134
U003508,O007549,327.91,2026-07-31,368134
U003508,O007550,559.0,2026-08-17,368134
U003509,O007551,1136.61,2026-03-03,129723
U003509,O007552,467.81,2026-03-24,129723
U003510,O007553,731.67,2026-03-01,582965
U003510,O007554,779.63,2026-04-24,582965
U003510,O007555,1229.77,2026-05-14,582965
U003510,O007556,49.0,2026-05-23,582965
U003511,O007557,729.22,2025-12-26,139982
U003511,O007558,468.68,2025-12-30,139982
U003511,O007559,329.29,2026-02-10,139982
U003511,O007560,740.0,2026-02-16,139982
U003511,O007561,343.25,2026-02-22,139982
U003511,O007562,637.09,2026-02-27,139982
U003512,O007563,393.89,2026-08-04,165461
U003512,O007564,546.82,2026-08-25,165461
U003513,O007565,1235.07,2026-05-29,408804
U003513,O007566,228.83,2026-08-06,408804
U003515,O007567,1041.33,2025-12-05,120099
U003515,O007568,277.27,2026-03-05,120099
U003516,O007569,1148.9,2025-11-16,203445
U003516,O007570,994.06,2025-11-27,203445
U003517,O007571,951.22,2025-11-17,562798
U003517,O007572,410.03,2025-12-09,562798
U003519,O007573,867.63,2026-04-09,581329
U003519,O007574,529.07,2026-04-27,581329
U003519,O007575,97.89,2026-05-14,581329
U003519,O007576,622.64,2026-06-04,581329
U003519,O007577,690.13,2026-06-20,581329
U003520,O007578,906.87,2025-10-14,700744
U003520,O007579,905.94,2025-11-04,700744
U003520,O007580,1027.8,2025-11-23,700744
U003521,O007581,824.56,2026-07-18,828767
U003522,O007582,845.55,2026-07-31,604772
U003522,O007583,1033.18,2026-08-18,604772
U003523,O007584,337.49,2025-11-20,161051
U003524,O007585,547.3,2026-01-27,584261
U003525,O007586,1219.93,2026-05-05,553103
U003525,O007587,858.4,2026-06-13,553103
U003526,O007588,679.64,2026-03-01,169742
U003526,O007589,642.51,2026-03-27,169742
U003527,O007590,878.06,2026-02-19,570462
U003527,O007591,833.86,2026-03-22,570462
U003528,O007592,141.99,2026-07-11,664156
U003528,O007593,452.26,2026-07-17,664156
U003529,O007594,600.93,2025-11-19,637470
U003529,O007595,574.39,2025-12-13,637470
U003530,O007596,618.01,2025-12-29,368209
U003530,O007597,788.45,2025-12-30,368209
U003530,O007598,1180.28,2026-01-09,368209
U003530,O007599,535.47,2026-02-28,368209
U003530,O007600,49.0,2026-03-02,368209
U003531,O007601,1437.31,2026-05-30,565301
U003532,O007602,617.34,2026-07-14,735990
U003532,O007603,282.46,2026-08-04,735990
U003533,O007604,1035.76,2026-04-28,723140
U003533,O007605,978.92,2026-05-10,723140
U003533,O007606,758.57,2026-05-13,723140
U003533,O007607,231.34,2026-06-11,723140
U003534,O007608,741.66,2026-05-26,378692
U003534,O007609,492.45,2026-05-30,378692
U003534,O007610,379.45,2026-06-22,378692
U003534,O007611,627.73,2026-08-09,378692
U003535,O007612,724.31,2026-08-03,409766
U003536,O007613,966.52,2026-06-11,690870
U003536,O007614,895.94,2026-08-25,690870
U003537,O007615,970.34,2026-07-29,149474
U003537,O007616,486.07,2026-08-03,149474
U003538,O007617,594.5,2026-01-17,854477
U003538,O007618,241.37,2026-02-24,854477
U003538,O007619,603.86,2026-05-17,854477
U003540,O007620,461.04,2026-04-15,132146
U003540,O007621,1279.03,2026-04-26,132146
U003541,O007622,982.13,2025-10-03,440287
U003541,O007623,616.83,2025-10-13,440287
U003541,O007624,1118.54,2025-10-20,440287
U003542,O007625,874.6,2026-05-31,100720
U003542,O007626,568.59,2026-06-05,100720
U003542,O007627,1019.28,2026-07-15,100720
U003542,O007628,783.7,2026-08-08,100720
U003543,O007629,442.34,2025-12-16,291573
U003543,O007630,585.64,2026-03-16,291573
U003543,O007631,701.14,2026-05-10,291573
U003543,O007632,629.03,2026-05-22,291573
U003544,O007633,797.25,2026-01-08,861284
U003545,O007634,1315.39,2026-06-17,315847
U003545,O007635,480.79,2026-07-28,315847
U003546,O007636,437.54,2026-04-21,520587
U003547,O007637,875.51,2026-06-24,517527
U003547,O007638,408.02,2026-08-25,517527
U003548,O007639,962.21,2026-03-28,873337
U003548,O007640,618.27,2026-05-19,873337
U003549,O007641,376.48,2026-01-01,836300
U003551,O007642,203.34,2026-08-08,510675
U003552,O007643,437.89,2026-01-04,796419
U003552,O007644,369.06,2026-01-21,796419
U003553,O007645,500.26,2026-07-02,783840
U003554,O007646,1226.39,2025-09-27,793876
U003554,O007647,833.44,2025-12-20,793876
U003554,O007648,484.38,2025-12-21,793876
U003555,O007649,49.0,2025-10-07,860760
U003556,O007650,660.01,2025-09-10,893645
U003556,O007651,922.1,2025-10-11,893645
U003556,O007652,790.37,2025-12-20,893645
U003557,O007653,487.92,2026-07-02,584959
U003558,O007654,654.98,2025-12-07,363478
U003558,O007655,940.73,2026-01-12,363478
