order_id,user_id,order_value,order_date,payment_method,delivery_status
OC002968,C001106,158.22,2025-12-29,COD,delivered
OC002969,C001106,1129.75,2026-01-16,prepaid,delivered
OC002970,C001107,547.09,2025-11-23,COD,delivered
OC002971,C001107,439.99,2025-12-03,prepaid,delivered
OC002972,C001108,1431.59,2026-02-03,prepaid,delivered
OC002973,C001109,844.28,2026-05-13,prepaid,delivered
OC002974,C001109,431.18,2026-06-19,prepaid,delivered
OC002975,C001109,755.58,2026-07-01,prepaid,delivered
OC002976,C001110,1234.61,2026-06-30,COD,delivered
OC002977,C001110,900.6,2026-07-25,prepaid,delivered
OC002978,C001111,594.33,2025-10-02,prepaid,delivered
OC002979,C001111,400.47,2025-10-20,prepaid,delivered
OC002980,C001112,623.48,2026-02-10,prepaid,delivered
OC002981,C001112,1131.8,2026-05-22,prepaid,delivered
OC002982,C001112,969.37,2026-05-31,prepaid,delivered
OC002983,C001113,1852.1,2026-07-13,prepaid,delivered
OC002984,C001113,515.64,2026-08-06,prepaid,delivered
OC002985,C001113,412.72,2026-08-12,COD,delivered
OC002986,C001114,827.93,2026-06-13,prepaid,delivered
OC002987,C001114,822.51,2026-06-28,prepaid,delivered
OC002988,C001114,577.45,2026-07-18,prepaid,delivered
OC002989,C001114,417.53,2026-08-06,COD,delivered
OC002990,C001114,527.77,2026-08-09,prepaid,delivered
OC002991,C001115,406.69,2026-07-07,COD,refused
OC002992,C001115,1134.8,2026-08-17,prepaid,delivered
OC002993,C001116,453.08,2026-04-10,prepaid,delivered
OC002994,C001116,611.91,2026-04-16,COD,delivered
OC002995,C001116,852.22,2026-05-22,COD,refused
OC002996,C001116,642.0,2026-06-10,COD,delivered
OC002997,C001116,1046.48,2026-08-12,prepaid,delivered
OC002998,C001117,1063.13,2025-10-17,COD,delivered
OC002999,C001118,921.49,2025-12-06,prepaid,delivered
OC003000,C001119,655.39,2026-07-23,COD,delivered
OC003001,C001120,979.61,2026-01-17,prepaid,delivered
OC003002,C001120,1051.27,2026-02-01,prepaid,delivered
OC003003,C001120,382.88,2026-03-01,prepaid,delivered
OC003004,C001120,594.81,2026-04-10,prepaid,delivered
OC003005,C001121,1128.34,2026-07-26,COD,delivered
OC003006,C001123,934.64,2026-05-21,prepaid,delivered
OC003007,C001123,200.7,2026-06-21,COD,delivered
OC003008,C001123,273.33,2026-08-10,prepaid,delivered
OC003009,C001124,606.04,2026-02-12,prepaid,delivered
OC003010,C001124,1353.39,2026-03-15,COD,refused
OC003011,C001124,1216.78,2026-04-28,COD,delivered
OC003012,C001125,987.07,2025-12-01,COD,delivered
OC003013,C001125,900.69,2025-12-22,prepaid,delivered
OC003014,C001125,628.6,2026-01-13,prepaid,delivered
OC003015,C001126,99.0,2026-04-06,COD,delivered
OC003016,C001126,629.93,2026-04-16,COD,delivered
OC003017,C001126,246.57,2026-06-03,COD,refused
OC003018,C001126,1199.74,2026-06-10,COD,delivered
OC003019,C001126,288.65,2026-06-13,prepaid,delivered
OC003020,C001126,548.44,2026-07-19,COD,delivered
OC003021,C001127,758.4,2025-12-09,prepaid,delivered
OC003022,C001127,868.41,2025-12-26,COD,delivered
OC003023,C001128,313.99,2026-05-13,prepaid,delivered
OC003024,C001129,128.14,2026-03-27,prepaid,delivered
OC003025,C001129,919.81,2026-04-10,prepaid,delivered
OC003026,C001129,830.62,2026-04-18,COD,delivered
OC003027,C001130,733.28,2026-02-22,prepaid,delivered
OC003028,C001130,1740.32,2026-03-05,prepaid,delivered
OC003029,C001130,706.96,2026-03-18,prepaid,delivered
OC003030,C001130,1065.77,2026-04-01,prepaid,delivered
OC003031,C001130,402.85,2026-04-04,prepaid,delivered
OC003032,C001131,489.81,2026-04-24,COD,delivered
OC003033,C001131,787.35,2026-05-23,prepaid,delivered
OC003034,C001131,836.52,2026-05-25,COD,delivered
OC003035,C001131,563.58,2026-05-29,COD,delivered
OC003036,C001131,626.97,2026-07-15,prepaid,delivered
OC003037,C001132,1085.39,2025-12-06,COD,delivered
OC003038,C001132,1049.85,2026-01-16,prepaid,delivered
OC003039,C001132,719.38,2026-02-27,prepaid,delivered
OC003040,C001132,544.32,2026-03-07,prepaid,delivered
OC003041,C001133,633.48,2026-01-30,prepaid,delivered
OC003042,C001133,1416.47,2026-02-09,prepaid,delivered
OC003043,C001134,99.0,2025-11-27,COD,delivered
OC003044,C001134,814.88,2025-12-10,prepaid,delivered
OC003045,C001135,740.03,2026-04-24,prepaid,delivered
OC003046,C001135,447.3,2026-04-28,COD,refused
OC003047,C001135,424.58,2026-05-06,prepaid,delivered
OC003048,C001135,453.12,2026-05-14,prepaid,delivered
OC003049,C001136,1234.5,2026-06-22,COD,refused
OC003050,C001136,1249.2,2026-06-28,prepaid,delivered
OC003051,C001136,295.03,2026-07-20,prepaid,delivered
OC003052,C001136,944.18,2026-08-03,COD,delivered
OC003053,C001136,609.86,2026-08-09,prepaid,delivered
OC003054,C001137,317.43,2026-02-06,prepaid,delivered
OC003055,C001137,637.53,2026-02-13,prepaid,delivered
OC003056,C001138,679.16,2025-12-21,COD,delivered
OC003057,C001138,1506.64,2025-12-29,COD,delivered
OC003058,C001138,125.81,2026-01-06,COD,refused
OC003059,C001140,860.28,2026-02-01,prepaid,delivered
OC003060,C001140,879.93,2026-02-07,prepaid,delivered
OC003061,C001140,1088.6,2026-03-04,COD,delivered
OC003062,C001140,957.9,2026-04-14,prepaid,delivered
OC003063,C001141,888.07,2026-06-12,prepaid,delivered
OC003064,C001141,592.23,2026-07-13,COD,delivered
OC003065,C001143,110.51,2026-05-16,prepaid,delivered
OC003066,C001143,1118.6,2026-07-01,COD,delivered
OC003067,C001143,1437.34,2026-08-13,COD,delivered
OC003068,C001144,249.78,2026-07-09,prepaid,delivered
OC003069,C001144,830.1,2026-07-14,prepaid,delivered
OC003070,C001145,1301.21,2026-08-18,prepaid,delivered
OC003071,C001146,338.11,2026-02-07,prepaid,delivered
OC003072,C001146,851.19,2026-02-18,COD,delivered
OC003073,C001147,1121.99,2025-10-29,prepaid,delivered
OC003074,C001147,1082.02,2025-11-02,COD,delivered
OC003075,C001148,1067.73,2026-01-05,prepaid,delivered
OC003076,C001148,1169.42,2026-01-16,prepaid,delivered
OC003077,C001148,691.37,2026-02-19,prepaid,delivered
OC003078,C001148,99.0,2026-02-26,prepaid,delivered
OC003079,C001148,1252.37,2026-03-19,prepaid,delivered
OC003080,C001148,916.07,2026-04-01,prepaid,delivered
OC003081,C001148,487.44,2026-04-14,prepaid,delivered
OC003082,C001148,339.98,2026-05-02,COD,delivered
OC003083,C001149,515.59,2025-09-16,prepaid,delivered
OC003084,C001150,264.81,2025-12-10,prepaid,delivered
OC003085,C001150,1101.48,2026-02-14,COD,delivered
OC003086,C001151,99.0,2026-05-23,prepaid,delivered
OC003087,C001152,516.42,2025-10-19,prepaid,delivered
OC003088,C001152,424.51,2025-11-06,COD,delivered
OC003089,C001152,460.41,2025-12-16,prepaid,delivered
OC003090,C001152,658.31,2025-12-28,prepaid,delivered
OC003091,C001153,751.99,2026-08-24,COD,delivered
OC003092,C001154,802.75,2026-02-09,COD,delivered
OC003093,C001154,947.9,2026-02-26,COD,refused
OC003094,C001154,980.2,2026-04-08,COD,delivered
OC003095,C001154,610.42,2026-05-26,prepaid,delivered
OC003096,C001154,456.61,2026-07-10,prepaid,delivered
OC003097,C001155,1115.56,2025-11-06,COD,delivered
OC003098,C001156,782.15,2026-07-04,prepaid,delivered
OC003099,C001156,1261.94,2026-07-14,prepaid,delivered
OC003100,C001157,1123.97,2026-03-02,COD,delivered
OC003101,C001157,415.77,2026-03-21,prepaid,delivered
OC003102,C001157,185.94,2026-04-02,prepaid,delivered
OC003103,C001157,513.14,2026-05-22,prepaid,delivered
OC003104,C001157,198.49,2026-05-25,COD,delivered
OC003105,C001158,350.69,2026-06-01,COD,delivered
OC003106,C001158,946.3,2026-08-03,prepaid,delivered
OC003107,C001160,109.29,2026-06-25,COD,delivered
OC003108,C001161,99.0,2026-01-08,prepaid,delivered
OC003109,C001161,864.15,2026-01-27,prepaid,delivered
OC003110,C001161,323.01,2026-01-31,prepaid,delivered
OC003111,C001161,837.08,2026-02-12,prepaid,delivered
OC003112,C001162,615.21,2025-12-17,prepaid,delivered
OC003113,C001162,823.8,2026-01-05,prepaid,delivered
OC003114,C001162,586.76,2026-01-22,prepaid,delivered
OC003115,C001162,875.71,2026-01-28,prepaid,delivered
OC003116,C001162,816.15,2026-02-22,prepaid,delivered
OC003117,C001163,698.67,2026-05-08,prepaid,delivered
OC003118,C001163,657.09,2026-05-10,prepaid,delivered
OC003119,C001163,1490.04,2026-05-15,prepaid,delivered
OC003120,C001163,380.41,2026-06-26,prepaid,delivered
OC003121,C001164,99.0,2026-07-05,prepaid,delivered
OC003122,C001164,788.09,2026-08-14,prepaid,delivered
OC003123,C001165,595.42,2025-11-29,prepaid,delivered
OC003124,C001165,1233.29,2025-12-13,prepaid,delivered
OC003125,C001165,99.0,2026-01-22,COD,delivered
OC003126,C001166,695.53,2026-05-08,COD,delivered
OC003127,C001167,659.18,2026-01-03,COD,delivered
OC003128,C001167,843.24,2026-01-05,prepaid,delivered
OC003129,C001167,1517.0,2026-04-02,COD,delivered
OC003130,C001168,1048.06,2026-03-06,prepaid,delivered
OC003131,C001168,99.0,2026-03-10,prepaid,delivered
OC003132,C001168,692.63,2026-05-07,COD,delivered
OC003133,C001170,869.53,2026-05-11,COD,delivered
OC003134,C001170,969.47,2026-06-18,prepaid,delivered
OC003135,C001171,792.82,2026-05-01,prepaid,delivered
OC003136,C001172,99.0,2026-06-09,prepaid,delivered
OC003137,C001172,1282.68,2026-08-25,COD,delivered
OC003138,C001173,1013.2,2025-10-27,prepaid,delivered
OC003139,C001173,779.04,2025-11-12,prepaid,delivered
OC003140,C001174,357.71,2026-07-24,prepaid,delivered
OC003141,C001174,322.26,2026-08-01,COD,delivered
OC003142,C001175,1186.94,2025-10-23,COD,delivered
OC003143,C001175,504.5,2025-10-31,prepaid,delivered
OC003144,C001176,948.6,2026-06-01,prepaid,delivered
OC003145,C001176,1033.9,2026-06-26,prepaid,delivered
OC003146,C001176,101.47,2026-07-12,COD,delivered
OC003147,C001177,1244.17,2026-01-20,prepaid,delivered
OC003148,C001178,659.2,2026-07-13,COD,delivered
OC003149,C001178,867.59,2026-08-04,prepaid,delivered
OC003150,C001179,646.31,2026-04-17,prepaid,delivered
OC003151,C001179,779.72,2026-04-26,prepaid,delivered
OC003152,C001179,937.02,2026-06-21,prepaid,delivered
OC003153,C001180,1112.62,2025-12-21,COD,delivered
OC003154,C001180,489.57,2025-12-23,prepaid,delivered
OC003155,C001180,1221.12,2026-01-02,prepaid,delivered
OC003156,C001180,815.34,2026-01-16,prepaid,delivered
OC003157,C001180,605.03,2026-01-24,prepaid,delivered
OC003158,C001181,315.27,2025-11-09,prepaid,delivered
OC003159,C001181,537.93,2025-11-13,COD,delivered
OC003160,C001181,99.0,2025-12-02,prepaid,delivered
OC003161,C001181,871.86,2025-12-12,prepaid,delivered
OC003162,C001182,1196.46,2026-06-18,prepaid,delivered
OC003163,C001182,1273.53,2026-07-13,COD,refused
OC003164,C001182,612.85,2026-07-23,prepaid,delivered
OC003165,C001182,99.0,2026-08-01,prepaid,delivered
OC003166,C001183,312.74,2026-08-05,COD,delivered
OC003167,C001183,99.0,2026-08-24,COD,delivered
OC003168,C001184,524.58,2026-05-03,prepaid,delivered
OC003169,C001184,99.0,2026-05-26,COD,delivered
OC003170,C001184,1160.74,2026-07-11,prepaid,delivered
OC003171,C001185,987.4,2025-09-11,prepaid,delivered
OC003172,C001185,526.75,2025-11-29,COD,delivered
OC003173,C001188,1520.27,2025-09-27,prepaid,delivered
OC003174,C001188,1051.55,2025-12-20,prepaid,delivered
OC003175,C001188,1211.46,2026-01-10,prepaid,delivered
OC003176,C001188,99.0,2026-03-24,prepaid,delivered
OC003177,C001188,533.96,2026-04-05,prepaid,delivered
OC003178,C001189,99.0,2026-04-07,prepaid,delivered
OC003179,C001189,888.17,2026-05-13,COD,delivered
OC003180,C001189,986.21,2026-05-16,COD,delivered
OC003181,C001190,1020.81,2026-02-07,COD,delivered
OC003182,C001191,99.0,2025-10-28,COD,delivered
OC003183,C001191,593.7,2025-12-28,prepaid,delivered
OC003184,C001191,754.1,2026-01-04,COD,delivered
OC003185,C001192,553.41,2026-03-01,prepaid,delivered
OC003186,C001192,350.56,2026-03-08,prepaid,delivered
OC003187,C001192,732.49,2026-03-15,COD,refused
OC003188,C001192,801.0,2026-03-24,prepaid,delivered
OC003189,C001192,672.88,2026-04-15,prepaid,delivered
OC003190,C001193,1660.79,2026-06-28,prepaid,delivered
OC003191,C001193,1088.78,2026-07-14,COD,refused
OC003192,C001193,449.23,2026-07-27,COD,refused
OC003193,C001193,1566.36,2026-08-02,prepaid,delivered
OC003194,C001194,357.15,2026-03-28,prepaid,delivered
OC003195,C001194,737.73,2026-04-17,prepaid,delivered
OC003196,C001195,188.94,2026-05-05,prepaid,delivered
OC003197,C001195,685.0,2026-05-10,prepaid,delivered
OC003198,C001196,437.97,2026-06-12,prepaid,delivered
OC003199,C001197,277.51,2026-07-10,COD,delivered
OC003200,C001197,992.37,2026-07-29,prepaid,delivered
OC003201,C001199,264.09,2025-10-15,prepaid,delivered
OC003202,C001199,416.22,2025-10-20,prepaid,delivered
OC003203,C001199,331.76,2025-11-03,COD,delivered
OC003204,C001199,127.6,2025-11-15,prepaid,delivered
OC003205,C001200,730.5,2026-05-21,COD,delivered
OC003206,C001200,820.97,2026-08-11,prepaid,delivered
OC003207,C001201,237.48,2025-11-19,COD,delivered
OC003208,C001201,519.54,2025-12-23,prepaid,delivered
OC003209,C001201,1064.63,2026-01-02,prepaid,delivered
OC003210,C001202,885.8,2026-01-25,prepaid,delivered
OC003211,C001203,271.48,2026-07-26,prepaid,delivered
OC003212,C001203,503.95,2026-08-21,prepaid,delivered
OC003213,C001204,1216.19,2026-04-01,prepaid,delivered
OC003214,C001204,512.52,2026-07-22,prepaid,delivered
OC003215,C001204,443.66,2026-08-23,prepaid,delivered
OC003216,C001206,245.99,2026-06-09,prepaid,delivered
OC003217,C001206,135.3,2026-06-13,prepaid,delivered
OC003218,C001206,974.88,2026-06-20,COD,delivered
OC003219,C001207,642.05,2026-01-19,prepaid,delivered
OC003220,C001207,739.38,2026-01-31,prepaid,delivered
OC003221,C001207,135.93,2026-05-15,prepaid,delivered
OC003222,C001208,805.5,2025-12-13,prepaid,delivered
OC003223,C001208,450.58,2026-01-05,COD,refused
OC003224,C001208,863.9,2026-01-12,COD,delivered
OC003225,C001209,161.37,2025-10-07,COD,delivered
OC003226,C001209,944.76,2025-10-27,COD,delivered
OC003227,C001210,1007.93,2026-08-02,COD,delivered
OC003228,C001210,1664.42,2026-08-07,COD,delivered
OC003229,C001213,411.13,2026-07-14,prepaid,delivered
OC003230,C001213,99.0,2026-07-21,COD,refused
OC003231,C001214,865.54,2025-11-30,prepaid,delivered
OC003232,C001214,114.58,2025-12-03,COD,delivered
OC003233,C001214,99.0,2025-12-10,prepaid,delivered
OC003234,C001214,118.56,2026-02-27,prepaid,delivered
OC003235,C001214,365.03,2026-03-07,COD,delivered
OC003236,C001215,99.0,2026-06-08,prepaid,delivered
OC003237,C001215,1072.38,2026-06-20,COD,delivered
OC003238,C001215,609.4,2026-07-15,COD,delivered
OC003239,C001217,663.08,2026-01-18,COD,delivered
OC003240,C001217,1113.45,2026-02-05,COD,delivered
OC003241,C001218,1350.18,2026-02-05,prepaid,delivered
OC003242,C001218,653.58,2026-03-12,COD,delivered
OC003243,C001218,319.52,2026-08-13,prepaid,delivered
OC003244,C001219,166.06,2026-06-17,prepaid,delivered
OC003245,C001220,178.47,2025-12-29,COD,refused
OC003246,C001220,815.55,2026-01-20,prepaid,delivered
OC003247,C001220,742.75,2026-02-07,COD,delivered
OC003248,C001220,975.84,2026-03-01,prepaid,delivered
OC003249,C001220,455.36,2026-05-23,prepaid,delivered
OC003250,C001221,218.06,2026-01-19,prepaid,delivered
OC003251,C001222,543.1,2026-04-14,prepaid,delivered
OC003252,C001222,1142.23,2026-04-22,COD,delivered
OC003253,C001222,989.7,2026-05-17,COD,delivered
OC003254,C001223,244.29,2025-10-11,prepaid,delivered
OC003255,C001223,875.9,2025-10-15,prepaid,delivered
OC003256,C001223,1665.09,2025-12-14,prepaid,delivered
OC003257,C001223,1144.43,2025-12-28,prepaid,delivered
OC003258,C001223,1073.29,2026-02-08,prepaid,delivered
OC003259,C001224,432.01,2026-05-19,prepaid,delivered
OC003260,C001224,340.51,2026-06-12,COD,delivered
OC003261,C001225,772.87,2026-08-06,prepaid,delivered
OC003262,C001225,756.56,2026-08-12,prepaid,delivered
OC003263,C001226,880.38,2025-12-31,prepaid,delivered
OC003264,C001226,575.69,2026-02-21,prepaid,delivered
OC003265,C001226,241.93,2026-04-02,COD,refused
OC003266,C001227,577.73,2026-06-11,COD,delivered
OC003267,C001227,301.63,2026-06-17,prepaid,delivered
OC003268,C001227,1026.85,2026-07-22,prepaid,delivered
OC003269,C001228,1582.32,2025-10-13,COD,delivered
OC003270,C001229,1772.26,2026-07-28,prepaid,delivered
OC003271,C001230,723.52,2026-08-03,prepaid,delivered
OC003272,C001231,905.18,2025-11-05,COD,delivered
OC003273,C001231,920.15,2025-11-22,COD,delivered
OC003274,C001232,1062.02,2025-11-18,prepaid,delivered
OC003275,C001232,711.89,2025-12-08,prepaid,delivered
OC003276,C001233,765.86,2026-04-25,COD,delivered
OC003277,C001233,99.0,2026-05-25,prepaid,delivered
OC003278,C001234,800.89,2026-08-01,prepaid,delivered
OC003279,C001234,1100.19,2026-08-14,prepaid,delivered
OC003280,C001235,678.22,2026-03-13,prepaid,delivered
OC003281,C001235,590.32,2026-05-02,COD,delivered
OC003282,C001235,1169.89,2026-06-01,prepaid,delivered
OC003283,C001236,468.55,2026-04-06,prepaid,delivered
OC003284,C001236,845.63,2026-04-11,COD,delivered
OC003285,C001238,599.72,2026-03-07,prepaid,delivered
OC003286,C001239,934.7,2026-03-07,prepaid,delivered
OC003287,C001239,99.0,2026-05-02,prepaid,delivered
OC003288,C001240,1351.72,2026-07-12,COD,delivered
OC003289,C001240,559.65,2026-07-20,COD,delivered
OC003290,C001241,381.2,2025-10-07,COD,delivered
OC003291,C001241,974.72,2025-10-17,COD,delivered
OC003292,C001241,99.0,2025-11-15,prepaid,delivered
OC003293,C001242,514.57,2026-01-27,prepaid,delivered
OC003294,C001242,457.4,2026-03-29,prepaid,delivered
OC003295,C001244,727.67,2026-01-03,prepaid,delivered
OC003296,C001245,492.61,2026-06-20,prepaid,delivered
OC003297,C001245,653.8,2026-07-15,prepaid,delivered
OC003298,C001245,881.27,2026-07-26,prepaid,delivered
OC003299,C001246,526.22,2026-03-23,COD,delivered
OC003300,C001247,269.3,2026-07-24,prepaid,delivered
OC003301,C001247,690.66,2026-08-05,COD,delivered
OC003302,C001247,732.96,2026-08-22,prepaid,delivered
OC003303,C001249,1519.35,2025-10-29,prepaid,delivered
OC003304,C001250,494.98,2026-07-03,COD,delivered
OC003305,C001250,168.14,2026-07-18,COD,delivered
OC003306,C001250,528.38,2026-08-16,COD,delivered
OC003307,C001251,437.3,2026-03-26,prepaid,delivered
OC003308,C001251,814.43,2026-04-07,prepaid,delivered
OC003309,C001252,1196.89,2026-05-01,prepaid,delivered
OC003310,C001252,490.14,2026-05-21,prepaid,delivered
OC003311,C001252,949.24,2026-06-13,prepaid,delivered
OC003312,C001252,524.63,2026-07-19,prepaid,delivered
OC003313,C001253,435.07,2025-12-28,prepaid,delivered
OC003314,C001255,847.74,2026-02-08,prepaid,delivered
OC003315,C001255,246.03,2026-03-19,prepaid,delivered
OC003316,C001255,617.26,2026-06-27,prepaid,delivered
OC003317,C001256,632.67,2026-03-14,prepaid,delivered
OC003318,C001257,1060.54,2026-04-10,prepaid,delivered
OC003319,C001257,701.31,2026-04-21,COD,delivered
OC003320,C001257,543.42,2026-05-05,COD,delivered
OC003321,C001257,896.94,2026-05-12,prepaid,delivered
OC003322,C001258,99.0,2026-08-13,prepaid,delivered
OC003323,C001258,884.59,2026-08-21,prepaid,delivered
OC003324,C001259,675.76,2026-02-03,prepaid,delivered
OC003325,C001259,731.39,2026-02-15,prepaid,delivered
OC003326,C001260,1043.29,2026-08-09,prepaid,delivered
OC003327,C001261,991.9,2026-02-24,prepaid,delivered
OC003328,C001261,99.0,2026-03-09,prepaid,delivered
OC003329,C001261,846.45,2026-03-13,prepaid,delivered
OC003330,C001262,762.55,2026-01-23,COD,delivered
OC003331,C001264,625.54,2026-02-17,prepaid,delivered
OC003332,C001264,728.64,2026-02-19,COD,delivered
OC003333,C001265,552.6,2026-07-10,COD,delivered
OC003334,C001266,185.02,2025-12-12,COD,delivered
OC003335,C001266,519.91,2026-01-01,prepaid,delivered
OC003336,C001266,885.95,2026-01-12,COD,delivered
OC003337,C001267,1245.13,2026-07-21,prepaid,delivered
OC003338,C001267,726.08,2026-07-29,COD,delivered
OC003339,C001268,113.59,2025-09-20,prepaid,delivered
OC003340,C001269,770.24,2026-07-07,prepaid,delivered
OC003341,C001269,99.0,2026-08-01,prepaid,delivered
OC003342,C001270,191.28,2026-04-01,prepaid,delivered
OC003343,C001270,949.08,2026-04-06,COD,delivered
OC003344,C001270,487.94,2026-06-07,prepaid,delivered
OC003345,C001270,1083.41,2026-06-12,prepaid,delivered
OC003346,C001271,99.0,2026-01-29,prepaid,delivered
OC003347,C001271,240.99,2026-02-16,prepaid,delivered
OC003348,C001271,277.06,2026-03-10,prepaid,delivered
OC003349,C001271,1123.19,2026-03-27,prepaid,delivered
OC003350,C001272,818.18,2025-11-11,prepaid,delivered
OC003351,C001272,387.77,2025-12-06,COD,delivered
OC003352,C001272,413.79,2025-12-27,prepaid,delivered
OC003353,C001272,587.68,2026-01-13,COD,refused
OC003354,C001273,612.17,2026-08-07,prepaid,delivered
OC003355,C001274,974.74,2026-04-05,COD,delivered
OC003356,C001274,894.58,2026-05-06,prepaid,delivered
OC003357,C001275,750.0,2026-01-23,prepaid,delivered
OC003358,C001276,648.52,2026-02-27,prepaid,delivered
OC003359,C001276,851.61,2026-03-17,COD,delivered
OC003360,C001277,654.9,2025-10-21,COD,delivered
OC003361,C001277,1218.69,2025-10-31,prepaid,delivered
OC003362,C001277,1309.33,2025-12-09,COD,delivered
OC003363,C001278,1049.21,2026-07-07,prepaid,delivered
OC003364,C001278,589.96,2026-07-22,prepaid,delivered
OC003365,C001278,326.53,2026-08-04,COD,delivered
OC003366,C001279,980.62,2025-10-07,COD,delivered
OC003367,C001279,1026.67,2025-10-11,prepaid,delivered
OC003368,C001280,1245.57,2026-08-15,prepaid,delivered
OC003369,C001281,1111.27,2025-10-25,COD,delivered
OC003370,C001281,459.34,2025-10-29,prepaid,delivered
OC003371,C001281,853.56,2025-11-14,prepaid,delivered
OC003372,C001283,607.83,2026-03-06,COD,delivered
OC003373,C001283,963.81,2026-03-24,prepaid,delivered
OC003374,C001285,1242.86,2026-05-06,COD,refused
OC003375,C001285,790.02,2026-05-19,prepaid,delivered
OC003376,C001285,99.0,2026-06-24,COD,delivered
OC003377,C001285,277.05,2026-07-03,COD,delivered
OC003378,C001286,189.22,2026-08-15,COD,delivered
OC003379,C001286,1033.14,2026-08-23,prepaid,delivered
OC003380,C001287,358.42,2026-05-05,prepaid,delivered
OC003381,C001287,99.0,2026-05-16,COD,delivered
OC003382,C001287,472.34,2026-05-31,COD,delivered
OC003383,C001287,137.46,2026-06-10,prepaid,delivered
OC003384,C001287,229.16,2026-07-02,COD,delivered
OC003385,C001288,906.18,2025-10-05,COD,delivered
OC003386,C001288,1061.15,2025-10-16,prepaid,delivered
OC003387,C001288,489.64,2025-11-23,prepaid,delivered
OC003388,C001289,99.0,2025-10-27,prepaid,delivered
OC003389,C001290,1113.36,2026-04-11,COD,delivered
OC003390,C001290,99.0,2026-04-21,COD,delivered
OC003391,C001290,622.1,2026-06-22,COD,delivered
OC003392,C001290,757.95,2026-07-13,prepaid,delivered
OC003393,C001290,845.58,2026-07-27,prepaid,delivered
OC003394,C001291,1050.12,2025-10-30,COD,delivered
OC003395,C001291,687.42,2025-11-30,prepaid,delivered
OC003396,C001291,1072.51,2025-12-17,prepaid,delivered
OC003397,C001291,759.66,2026-01-22,COD,delivered
OC003398,C001291,327.73,2026-02-18,prepaid,delivered
OC003399,C001292,419.53,2025-11-17,COD,delivered
OC003400,C001293,848.4,2026-02-27,COD,delivered
OC003401,C001293,683.04,2026-03-08,COD,delivered
OC003402,C001293,424.83,2026-03-28,prepaid,delivered
OC003403,C001293,866.67,2026-05-21,COD,delivered
OC003404,C001294,399.95,2026-08-26,COD,delivered
OC003405,C001295,682.66,2026-04-11,prepaid,delivered
OC003406,C001295,550.77,2026-06-12,COD,delivered
OC003407,C001295,331.2,2026-06-17,COD,delivered
OC003408,C001296,262.75,2025-12-24,prepaid,delivered
OC003409,C001296,1003.08,2026-02-01,prepaid,delivered
OC003410,C001296,302.56,2026-04-11,COD,delivered
OC003411,C001296,685.38,2026-05-06,COD,refused
OC003412,C001296,228.41,2026-05-18,COD,delivered
OC003413,C001296,958.45,2026-07-05,prepaid,delivered
OC003414,C001296,1574.01,2026-07-31,prepaid,delivered
OC003415,C001296,823.72,2026-08-14,prepaid,delivered
OC003416,C001297,309.89,2025-10-05,COD,delivered
OC003417,C001297,710.82,2025-10-18,prepaid,delivered
OC003418,C001298,238.2,2026-07-19,COD,delivered
OC003419,C001298,968.45,2026-08-16,COD,refused
OC003420,C001299,208.38,2026-06-15,prepaid,delivered
OC003421,C001299,1291.26,2026-07-23,COD,delivered
OC003422,C001299,99.0,2026-07-28,COD,refused
OC003423,C001299,1080.57,2026-08-04,COD,delivered
OC003424,C001300,1629.75,2025-10-30,COD,delivered
OC003425,C001300,1038.14,2025-11-20,COD,delivered
OC003426,C001300,691.16,2025-12-04,prepaid,delivered
OC003427,C001301,272.59,2026-07-11,prepaid,delivered
OC003428,C001301,689.61,2026-07-19,prepaid,delivered
OC003429,C001302,589.46,2025-12-19,COD,delivered
OC003430,C001302,540.73,2026-01-30,prepaid,delivered
OC003431,C001302,99.0,2026-02-06,COD,delivered
OC003432,C001303,541.99,2025-09-29,prepaid,delivered
OC003433,C001303,248.74,2025-10-03,COD,delivered
OC003434,C001303,793.7,2025-10-27,COD,delivered
OC003435,C001303,1038.59,2025-11-13,COD,delivered
OC003436,C001304,182.73,2026-03-19,prepaid,delivered
OC003437,C001304,792.4,2026-03-27,prepaid,delivered
OC003438,C001304,346.81,2026-03-29,prepaid,delivered
OC003439,C001304,576.23,2026-04-13,prepaid,delivered
OC003440,C001304,595.85,2026-05-30,prepaid,delivered
OC003441,C001305,1124.97,2025-11-08,prepaid,delivered
OC003442,C001305,99.0,2025-12-24,prepaid,delivered
OC003443,C001307,424.73,2026-07-25,prepaid,delivered
OC003444,C001308,1030.81,2025-12-19,prepaid,delivered
OC003445,C001308,188.32,2026-01-27,COD,delivered
OC003446,C001308,113.48,2026-01-30,prepaid,delivered
OC003447,C001308,1026.02,2026-03-02,prepaid,delivered
OC003448,C001309,1453.29,2026-01-12,COD,delivered
OC003449,C001309,715.57,2026-02-25,prepaid,delivered
OC003450,C001309,779.18,2026-03-16,prepaid,delivered
OC003451,C001309,728.26,2026-05-14,prepaid,delivered
OC003452,C001309,326.73,2026-05-27,COD,delivered
OC003453,C001309,871.2,2026-07-15,prepaid,delivered
OC003454,C001310,352.28,2026-01-24,prepaid,delivered
OC003455,C001311,131.59,2026-01-20,prepaid,delivered
OC003456,C001311,945.28,2026-01-24,prepaid,delivered
OC003457,C001311,832.86,2026-03-10,COD,refused
OC003458,C001312,539.67,2025-12-22,prepaid,delivered
